Provider,Company ,CourseName ,Link,Contents,Level,User
Futurelearn ,University of Michigan ,Data Science Ethics ,https://www.futurelearn.com/courses/data-science-ethics?utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3132850:MOOC+List&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=*GqSdLGGurk&ranSiteID=.GqSdLGGurk-lROTBDyXyiyaarSDXbLqjg ,"Manager; Data Scientist; GIS Expert; introductory; data science ethics; data management; data science; Fundamental; simple utilitarian ethics;  Principle of Informed Consent; data privacy; anonymity; data validity; algorithmic fairness;
societal consequences of Data Science; ",Introductory ,Manager; Data Scientist; GIS Expert;
EdX,Indiana Univeristy ,Enterprise Data Management ,https://www.edx.org/course/enterprise-data-management?source=aw&awc=6798_1607052183_d20e6cc60ef6633f9e6373f5d41b6ffb&utm_source=aw&utm_medium=affiliate_partner&utm_content=text-link&utm_term=425997_CoToNet%2C+Unip.+Lda ,"intermediate; data scientist; Enterprise data management; How to design relational databases that are used to manage operational systems;
How to query relational databases using Structured Query Language (SQL);
How to design data warehouses and business intelligence systems;
Understand the principles of data profiling, data integration, and master data management;
Understand the basics of Hadoop, Hive and Pig;",Intermediate,Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation ,https://www.edx.org/course/semistructured-data ,intermediate; data scientist; Relational Databases and SQL; Advanced Topics in SQL; OLAP and Recursion; Modelling and Theory; Semi-structured Data; ,Intermediate,Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation: Relational Databases and SQL,https://www.edx.org/course/semistructured-data ,"Manager; Data Scientist; Fundamental; data management; relational databases and SQL;Introduction to the relational model and concepts in relational databases and relational database management systems;
Comprehensive coverage of SQL, the long-accepted standard query language for relational database management systems;",Fundamental,Manager; Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation: Advanced Topics in SQL,https://www.edx.org/course/semistructured-data ,"Data Scientist; Advanced; data management; Advanced SQL; Creating indexes for increased query performance; Using transactions for concurrency control and failure recovery; Database constraints: key, referential integrity, and ""check"" constraints;
Database triggers;
How views are created, used, and updated in relational databases;
Authorization in relational databases;",Advanced,Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation: OLAP and Recursion ,https://www.edx.org/course/semistructured-data ,"GIS Expert; Data Scientist; Introductory; data management; OLAP; recursion; Star schemas, the data cube concept, and On-Line Analytical Processing (OLAP) features in relational databases including the Cube and Rollup operators;
The SQL standard for queries over recursively-defined relations;",Introductory,GIS Expert; Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation: Modelling and Theory ,https://www.edx.org/course/semistructured-data ,"Data Scientist; intermediate; data management; Relational algebra – the algebraic query language that provides the formal foundations of SQL;
Dependency theory and normal forms in relational databases as the basis of schema design;
The data-modelling component of the Unified Modelling Language (UML), how UML diagrams are translated to relations;",Intermediate,Data Scientist;
EdX,Stanford Online,Databases: Semi-Structured Data Specialisation: Semi-Structured Data,https://www.edx.org/course/semistructured-data ,"Data Scientist; Intermediate; data management; semi-structured data; The XML model for semi-structured and self-describing data, including DTDs and some features of XML Schema;
The JSON model for human-readable structured or semi-structured data;
The XPath language for processing XML data, and many features of the more advanced XQuery language;
An introduction to the XSLT rule-based language for querying and transforming XML data;",Intermediate,Data Scientist;
EdX,IBM,SQL for Data Science,https://www.edx.org/course/sql-for-data-science ,"GIS Expert; Data Scientist; Fundamental; introductory; data management; SQL for data science; SQL language;
How to create a database in the cloud;
How to use string patterns and ranges to query data;
How to sort and group data in result sets and by data type;
How to analyse data using Python;",Fundamental ,GIS Expert; Data Scientist;
Coursera,IBM,Statistics with R Specialisation ,https://www.coursera.org/specializations/statistics?ranMID=40328&ranEAID=KCWgjpGqTUg&ranSiteID=KCWgjpGqTUg-wsRgn2aOPlhdOTLnHkCxRQ&siteID=KCWgjpGqTUg-wsRgn2aOPlhdOTLnHkCxRQ&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=KCWgjpGqTUg#courses ,data scientist; Introductory; Intermediate; Advanced; data analysis; fundamental; introductory; Introduction to probability and data in R; Inferential statistics; Linear regression and modelling; bayesian statistics; ,,Data Scientist;
Coursera,IBM,Statistics with R Specialisation: Introduction to Probability and Data in R  ,https://www.coursera.org/learn/probability-intro?specialization=statistics ,"Data Scientist; Fundamental ; data analysis; software; probability; R; Rstudio; Introduction to statistics with R ;
Data basics ;
Observational studies and experiments ;
Sampling and sources of bias ;
Experimental design ;
Visualising numerical data ;
Measured of centre ;
Measures of spread ;
Robust statistics ;
Transforming data ;
Exploring categorical variables ;
Intro to inference ;
Disjoint events and general addition rule ;
Independence ;
Probability examples ;
Conditional probability ;
Probability trees ;
Bayesian inference ;
Normal distribution ;
Evaluating the normal distribution;
Working with the normal distribution ;
Binomial distribution ;
Normal approximation to the binomial ;
Working with binomial ;",Fundamental,Data Scientist;
Coursera,IBM,Statistics with R Specialisation: Inferential Statistics  ,https://www.coursera.org/learn/inferential-statistics-intro?specialization=statistics ,"introductory; Data Scientist; data analysis; software; R; Rstudio; Sampling variability and the central limit theorem ;
CLT (for the mean) examples ;
Confidence interval (for a mean);
Accuracy vs precision ;
Required samples size for ME;
CI (for the mean) examples ;
Another introduction to inference ;
Hypothesis testing (for a mean) ;
Inference for other estimators ;
Decision errors ;
Significance vs confidence level ;
Statistical vs practical significance ;
T-distribution ;
Inference for a mean ;
Inference for comparing two independent means ;
Inference for comparing two paired means ;
Power ;
Comparing more than two means ;
ANOVA ;
Conditions for ANOVA ;
Multiple comparisons ;
Bootstrapping ;
Sampling variability and CLT for proportions ;
Confidence interval for a proportion ;
Estimating the difference between two proportions ;
Hypothesis test for comparing two proportions ;
Small sample proportions ;
Examples ;
Comparing two small sample proportions;
Chi-square GOF test ;
The Chi-square independence test ;",Introductory,Data Scientist;
Coursera,IBM,Statistics with R Specialisation: Linear Regression and Modelling,https://www.coursera.org/learn/linear-regression-model?specialization=statistics ,"intermediate; Data Scientist; linear regression; modelling; data analysis; R; Rstudio; software; About linear regression and modelling ;
Correlation ;
Residuals ;
Least squares line ;
Prediction and extrapolation ;
Conditions for linear regression ;
R squared ;
Regression with categorical explanatory variables ;
Outliers in regression ;
Inference for linear regression ;
Variability partitioning ;
Multiple predictors ;
Adjusted r squared ;
Collinearity and parsimony ;
Inference for multiple linear regression ;
Model selection ;
Diagnostics for MLR ;",Intermediate,Data Scientist;
Coursera,IBM,Statistics with R Specialisation: Bayesian Statistics ,https://www.coursera.org/learn/bayesian?specialization=statistics ,"data analysis; intermediate; Data Scientist;  intermediate; bayesian statistics; R; Rstudio; The basics of Bayesian statistics ;
Conditional probabilities and Bayes’ rule ;
Bayes’ rule and diagnostic testing ;
Bayes updating ;
Bayesian vs frequentist definitions of probability ;
Inference for a proportion: the frequentist approach ;
Inference for a proportion: the Bayesian approach;
Effect of sample size on the posterior ;
Frequentist vs Bayesian inference ;
Bayesian inference ;
From the discrete to the continuous ;
Elicitation ;
Conjugacy ;
Inference on a binomial proportion ;
The gamma-poisson conjugate families ;
The normal-normal conjugate families ;
Non-conjugate priors ;
Credible intervals ;
Predictive inference ;
Decision making ;
Losses and decision making ;
Working with loss functions ;
Minimising expected loss for hypothesis testing ;
Posterior probabilities of hypothesis and bayes factors ;
The normal-gamma conjugate family ;
Inference via monte carlo sampling ;
Predictive distributions and prior choice ;
Reference priors ;
Mixtures of conjugate priors and MCMC ;
Hypothesis testing: normal mean with known variance ;
Comparing two paired means using bayes’ factors  ;
Comparing two independent means: hypothesis testing ;
Comparing two independent means: what to report? ;
Bayesian regression ;
Bayesian simple linear regression ;
Checking for outliers ;
Bayesian multiple regression ;
Model selection criteria ;
Bayesian model uncertainty ;
Bayesian model averaging ;
Stochastic exploration ;
Priors for Bayesian model uncertainty ;
Decisions under model uncertainty ;
Bayesian inference ;
Bayesian methods and big data ;
Bayesian methods in biostatistics and public health ;",Intermediate,Data Scientist;
Coursera,University of Michigan ,Statistics with Python Specialisation,https://www.coursera.org/specializations/statistics-with-python#courses ,Introductory; Intermediate; Advanced; data scientist; software; data analysis; understanding and visualising data with python; inferential statistics with python; fitting statistical models to data with python; Applied machine learning in python; ,,Data Scientist;
Coursera,University of Michigan ,Statistics with Python Specialisation: Understanding and Visualising Data with Python ,https://www.coursera.org/learn/understanding-visualization-data ,"Data Scientist; fundamental; software; data analysis; understanding and visualising data with python; python; Introduction to data ;
Understanding and visualising data guidelines ;
What is statistics? ;
Cool stuff in data ;
Where do data come from? ;
Variable types;
Study design ;
Introduction to jupyter notebooks ;
Data types in python ;
Introduction to libraries and data management ;
Univariate data ;
Categorical data: tables, bar charts and pie charts ;
Quantitative data: hisograms ;
Quantitative data: numerical summaries ;
Standard score (empirical rule) ;
Quantitative data: boxplots ;
Important python libraries ;
Tables, histograms, boxplots in python ;
Multivariate data ;
Looking at association with multivariate categorical data ;
Looking at associations with multivariate quantitative data ;
Multivariate data selection ;
Multivariate distributions ;
Unit testing ;
Populations and samples ;
Sampling from well defined populations ;
Probability sampling ;
Non-probability sampling ;
Sampling variance and sampling distributions ;
Beyond means: sampling distributions of other common statistics ;
Making population inference based on only one sample ;
Inference for non-probability samples ;
Complex samples ;
Sampling from a biased population ;
Randomness and reproducibility ;
The empirical rule of distribution;",Fundamental,Data Scientist;
Coursera,University of Michigan ,Statistics with Python Specialisation: Inferential Statistics with Python ,https://www.coursera.org/learn/inferential-statistical-analysis-python ,"Data Scientist; introductory; software; data analysis;Inferential statistics; python; Inferential statistical analysis with python guidelines ;
Introduction to inference methods;
Introduction to Bayesian ;
Language and notation ;
The python statistics landscape ;
Intermediate python concepts: lists vs numpy arrays ;
Functions and lambda functions, reading help files ;
Confidence intervals ;
Estimating a population proportion with confidence ;
Understanding confidence intervals ;
Assumptions for a single population proportion confidence interval ;
Conservative approach and sample size consideration ;
Estimating a difference in population proportions with confidence ;
Interpretations and assumptions for two population proportion intervals ;
Estimating a population mean with confidence ;
Estimating a mean difference for paired data ;
Estimating a difference in population means with confidence (for independent groups);
Intro to confidence intervals in python ;
Confidence intervals for differences between population parameters ;
Hypothesis testing ;
Setting up a test for a population proportion ;
Testing one population proportion ;
Setting up a test of difference in population proportions ;
Testing a difference in population proportions ;
One mean: testing about a population mean with confidence ;
Testing a population mean difference ;
Testing for a difference in population means (for independent groups);
Intro to hypothesis testing in python ;
Learner application ;
The importance of good research questions for sounds inference ;
Descriptive inference examples for single variables using confidence intervals ;
Descriptive inference examples for single variables using hypothesis testing ;
Comparing means for two independent samples: an example ;
Comparing means for two paired samples: an example ;
Comparing proportions for two independent samples: an example ;",Introductory,Data Scientist;
Coursera,University of Michigan ,Statistics with Python Specialisation: Fitting Statistical Models to Data with Python ,https://www.coursera.org/learn/fitting-statistical-models-data-python ,"Data Scientist; intermediate; data analysis; software; fitting statistical models to data in python; Overview and considerations for statistical modelling ;
Fitting statistical models to data with python guidelines ;
What do we mean by fitting models to data? ;
Types of variables in statistical modelling ;
Different study designs generate different types of data: implications for modelling ;
Objectives of model fitting: inference vs prediction ;
Plotting predictions and predication uncertainty ;
Python statistics landscape ;
Fitting models to independent data ;
Linear regression intro ;
Linear regression inference ;
Causation vs correlation ;
Logistic regression intro ;
Logistic regression inference ;
Fitting models to dependent data;
What are multilevel models and why do we fit them? ;
Multilevel linear regression models ;
Multilevel logistic regression models; 
What are marginal models and why do we fit them? ;
Marginal linear regression models ;
Marginal logistic regression ;
Special topics ;
Should we use survey weights when fitting models? ;
Bayesian approaches to statistics and modelling ;
Bayesian approaches case study ;
Bayesian in python ;",Intermediate,Data Scientist;
Coursera,University of Michigan ,Statistics with Python Specialisation: Applied Machine Learning in Python ,https://www.coursera.org/learn/python-machine-learning#syllabus ,"Data Scientist; advanced; data analysis; software; applied machine leanring in python; python; Fundamentals of machine learning – intro to skikit learn ;
Key concepts in machine learning ;
Python tools for machine learning ;
An example machine learning problem ;
Examining the data ;
K-nearest neighbours classification ;
Supervised machine learning part 1 ;
Intro to supervised machine learning; 
Overfitting and underfitting ;
Supervised learning: datasets ;
K-nearest neighbours: classification and regression ;
Linear regression: least-squares ;
Linear regression: ridge, lasso, and polynomial regression ;
Logistic regression ;
Linear classifiers: support vector machines ;
Multi-class classification ;
Kernalised support vector machines ;
Cross-validation ;
Decision trees ;
Evaluation ;
Model evaluation and selection ;
Confusion matrices and basic evaluation metrics ;
Classifier decision functions ;
Precision recall and ROC curves ;
Multi-class evaluation ;
Regression evaluation ;
Model selection: optimising classifiers for different evaluation metrics;
Supervised machine learning part 2 ;
Naïve bayes classifiers ;
Random forests ;
Gradient boosted decision trees ;
Neural networks ;
Deep learning ;
Data leakage ;
Dimensionality reduction and manifold learning ;
Clustering ;",Advanced,Data Scientist;
Code Academy,Code Academy,Analyse Data with Python ,https://www.codecademy.com/learn/paths/analyze-data-with-python ,"Data Scientist; introductory; software; python; data anlysis; Python ;
Pandas;
numPy;
SciPy;
MatPlotLib;
Jupyter Notebooks ;",Introductory,Data Scientist;
ESRI,ESRI,Spatial Data Science: The New Frontier ,https://www.esri.com/training/mooc/player/5d76dcf7e9ccda09bef61294/5ea8d1a923e3e30f8d209c7c/ ,GIS Expert; Data Scientist; intermediate; Spatial Data Science: The New Frontier ; data analysis; spatial data science; Data Engineering; data visualisation; ARCGIS; predictive analysis; forest-based classification and regression; suitability modelling in data science; Pattern detection and clustering; map subjectivity and inferential statistics; hotspot and outlier analysis; spare-time pattern mining; deep learning; neural networks; communicating results; ,Intermediate,GIS Expert; Data Scientist;
Opencourseware,MIT,Spatial Statistics ,https://ocw.mit.edu/resources/res-str-001-geographic-information-system-gis-tutorial-january-iap-2016/spatial-statistics/ ,"GIS Expert; Data Scientist; introductory; data analysis; spatial statistics; spatial data science; ARCGIS; What is Spatial Statistics? ;
Spatial Autocorrelation ;
What is spatial autocorrelation? ;
Conceptual Models ;
Spatial neighbourhoods and weights ;
Distance Models ;
Adjacency models; 
Types of contiguity; 
Measuring data values ;
Global vs local statistics; 
Spatial autocorrelation (Moran’s I) ;
Anselin local Moran’s I;
Getis-Ord General G ;
Hot spot analysis ;
Hot spot analysis vs Local Moran’s I ;
Regression ;
How is regression different from other spatial statistical analyses ;
Regression Models ;
Spatial regression ;
Linear regression ;
Residuals ;
Ordinary least squares regression ;
Geographically weighted regression ;
Spatial lag model ;
Spatial error model ;
Interpreting results ;
Measure of regression fit ;
Variable coefficients ;
Comparability ;
Multicollinearity ;
Tests for residuals/errors ;
Plotting residuals ;
Maps ;
Potential Problems and Solutions ;
Data outliers ;
Nonlinear relationships ;
Normal distribution bias ;
Spatially correlated residuals ;
Heteroskedasticity ;",Introductory ,GIS Expert; Data Scientist;
Online Module,University of Helsinki,Geo-Python,https://geo-python.github.io/site/index.html ,"GIS Expert; Data Scientist; introductory; GIS; software; data analysis; python; Basic concepts of Python and computer programs ;
Good coding practise – good variable names;
Diving into python ;
Basic elements of python ;
Good coding practise – describing your code ;
Intro to version control ;
Meet git ;
Using classroom for github ;
Repeating tasks and making decisions ;
For loops ;
Conditional statements ;
Writing readable code ;
Creating and using functions ;
Functions ;
Loading and using modules ;
Writing your scripts the “right” way ;
Data analysis Part 1;
What is pandas? ;
Exploring data using pandas ;
Processing data using pandas; 
Data analysis part 2 + dealing with errors ;
Data processing with pandas part 2;
Dealing with errors ;
Using assertions ;
Debugging ;
Data visualisation ;
Plotting in python ;
Anatomy of a plot ;
Plotting with pandas and matplotlib and bokeh ;
More advanced plotting ;",Introductory ,GIS Expert; Data Scientist;
Online Module,University of Helsinki,Automating GIS Processes,https://automating-gis-processes.github.io/site/ ,"GIS Expert; Data Scientist; intermediate; GIS; software; data analysis; python; 
Shapely and geometric objects ;
Vector data I/O in python ;
Introduction to geo pandas; 
Map projections ;
Calculating distances ;
Creating new layers ;
Geocoding ;
Geocoding in geopandas ;
Point in polygon and intersect ;
Spatial index ;
Spatial join ;
Nearest neighbour analysis ;
Nearest neighbour with large datasets ;
Geometric operations ;
Data reclassification ;
Static maps ;
Interactive maps ;
Employment rates in Finland ;
Sharing interactive maps ;
Retrieving open street map data ;
Network analysis in python ;
Python in QGIS ;
Creating QGIS plugins ;
Additional PyQGIS functions ;
Raster ;
Automatise data download ;
Reading raster files with rasterio ;
Visualising raster layers ;
Masking/clipping raster ;
Raster map algebra ;
Creating a raster mosaic ;
Zonal statistics ;
Read cloud optimised geotiffs ;",Intermediate,GIS Expert; Data Scientist;
